Track,日本語,English
HF_256_Yeah__Alex.wav,そうだね。アレクサンダー・グラハム・ベルは電話で本当に大成功を収めた。電話は電報に取って代わり、現代の通信の基盤になった。そして、長く成功した人生を送ったけど、最終的にテキストメッセージに殺されたと言えるだろう。今では誰も電話をかけなくなった。本当に残念だよ。,"Yeah. Alexander Graham Bell really popped off with telephones. They became sort of the foundation of modern communication, replacing the telegraph. And I would say they had a long and successful life until they were murdered by text messages. No one calls anymore. It’s really a shame.  "
HF_257_That_s_off.wav,それはメソポタミア人に対して失礼です。,That’s offensive to Mesopotamians.  
HF_258_Yes__I_wou.wav,はい。今ではほとんどの人がなくてはならないものになったと言えるでしょう。Wi-Fiがなかった時代を覚えています。パソコンを使うにはイーサネットケーブルを壁のポートに接続しなければなりませんでした。しかし、Wi-Fiはまったく新しい世界を開いたのです。,Yes. I would say it has crossed the chasm into things that most people today could not live without. I do remember a time before Wi-Fi. You had to plug in your computer to the wall using ethernet. But Wi-Fi sort of opened up an entirely new world.  
HF_259_Sounds_lik.wav,素晴らしい考えですね。そして、現在多くの課題に直面しているものの、ウェブが長く生き続けますように。,"Sounds like a great idea. And long may the web live, even though it’s under many challenges right now.  "
HF_260_And_everyt.wav,そして、2017年以降にAIで重要なものとして構築されたものはすべて、トランスフォーマーアーキテクチャの上に構築されています。,And everything that has been built in AI of any importance since 2017 has been built on top of the transformer architecture.  
HF_261_I_would_sa.wav,純粋な時間の観点から言えば、YouTubeはおそらく他のどのウェブサイトや技術よりも世界中の人々の注意を集めているだろう。,"I would say on a pure hours spent basis, YouTube probably consumes more of the world’s attention than basically any other website or technology.  "
HF_262_But_then_n.wav,しかし、誰も自分の動画をアップロードしたがらなかったため、彼らは誰でも好きな動画をアップロードできるように方向転換した。,"But then no one wanted to upload their videos, so they pivoted to letting anyone upload any videos they wanted.  "
HF_263_And_obviou.wav,そして明らかに、テレビはこの10年ほど苦境に立たされてきました。リニア放送の概念は衰退しており、かつてのような人気を取り戻すことはないかもしれません。なぜなら、ストリーミング型のエンターテインメントがそれに取って代わったからです。,"And obviously, television has had a rough past decade or so. The idea of the linear television broadcast is in decline, and may never be as popular as it once was, because streaming entertainment has popped up to replace it.  "
HF_264_The_thing_.wav,iPhoneというものは、ポケットに収まる長方形のガラスと機械の塊であり、それを使って世界中の情報を呼び出したり、誰とでも話したり、ビデオ通話で相手の顔を見たり、ゲームをしたり、楽しんだりすることができる。,"The thing about iPhone is that it is a piece of glass and machinery that is a rectangle that fits in your pocket, and you can use it to summon all of the world’s information, to talk to anyone, to see their face via a video call, to play a game, to entertain yourself.  "
HF_265_There_are_.wav,世界には、私たちが考慮に値すると見なすべき技術がさらに増えていくでしょう。,There are going to be more technologies in the world that could be worthy of our consideration.  
HF_266_But_this_o.wav,しかし、これはそのこととはまったく関係がなかった、少なくともサミットの公式プログラムの中では。,"But this one was very much not about that, or at least not in the official portion of the summit program.  "
HF_267_And_is_tha.wav,そして、それは最初の二つのサミットでAIの安全性の問題を完全に解決できたからですか？,"And is that because at the first two summits, they were able to solve the problem of AI safety once and for all?  "
HF_268_But_these_.wav,しかし、これらは同じ考えに対する、よりヨーロッパ的な別のアプローチだった。,But these were other more European approaches to the same idea.  
HF_269_Yeah__I_me.wav,そうですね、私もこの点には関心があります。というのも、ここ数年のAIの進歩や向上している能力が、実際に労働者の変化につながっている兆候を私たちは皆、待ち望んでいると思うからです。,"Yeah, I mean, this is something that I’ve been interested in too, because I think we’ve all been waiting for signs that the AI gains of the past few years, the progress and the capabilities that are improving, are actually translating into changes for workers.  "
HF_270_So_I_think.wav,これは重要なことだと思うので取り上げたいのですが、私はAIの安全性について書くのが好きな人間であり、それは人々が真剣に受け止めるべきものだと考えているからです。ただ、私にとってAIの安全性は、AIが引き起こすあらゆる混乱の代理のようなものであり、一般的に政治家や規制当局はそれに対してあまりにも注意を払っていないと思います。,"So I think this is important to bring up, because while I am a person who likes to write about AI safety, because I think that it is something that people should take seriously, for me, AI safety is kind of a proxy for just all of the disruptions that AI is going to cause in general, which I think that, generally, politicians and regulators pay too little attention to.  "
HF_271_Just_going.wav,ゴールまでひたすら突き進むことになりそうだ。というのも、実は彼らの目の前で大きな政治的問題がくすぶっているかもしれないからだ。,"Just going to be go, go, go to the finish line, because, in truth, there might be actually a huge political problem that is bubbling up under their nose.  "
HF_272_Let_me_thr.wav,もう一つ統計データをお伝えします。,Let me throw one more statistic at you.  
HF_273_Yeah__this.wav,うん、これはすごく複雑だね。おそらく今後のエピソードで取り上げることになると思う。OpenAIの再編やその課題について話すのは、今回が最後ではないだろう。でも要するに、イーロン・マスクは自分抜きでパリでAIサミットが開かれるのが気に入らず、どうにかして会話に割り込む方法を見つけた、ということだ。,"Yeah, this is all very complicated. We’ll get into it probably in a future episode. I imagine that this is not the last time we’ll talk about this OpenAI restructuring and some of the challenges there. But suffice to say, Elon Musk did not like the idea of an AI summit happening in Paris without him, and so he figured out a way to insert himself into the conversation.  "
HF_274_And_I_woul.wav,そして、この声明を見たほとんどの人が何らかの点で不十分だと考えたと思います。,And I would say that most of the people who looked at this statement thought it was lacking in one way or another.  
HF_275_Yeah__well.wav,ええ、まあ、誰にも何の責任も負わせない完全に無害な声明を出すサミットのアイデアは素晴らしいですね、それでもなお世界の超大国には締結するには制約が強すぎると見なされるのですが。,"Yeah, well, love the idea of a summit that produces a completely anodyne statement that commits nobody to anything that is still considered too restrictive for global superpowers to sign.  "
HF_276_There_was_.wav,ダンスフロアがあったが、とてもまばらだった。,"There was a dance floor, but it was very sparsely populated.  "
HF_277_Wait__So_l.wav,待って。つまり、キノコをやっているときには起こってほしくないことだと言っておこう。,Wait. So let’s just say it’s not something you want to happen to you while you’re on mushrooms.  
HF_278_Casey__hav.wav,「ケイシー、AI企業が週末にも活動しているのに気づいた？」  ,"Casey, have you noticed that the AI companies do stuff on the weekends now?  "
HF_279_Yeah__What.wav,「本当に。週5日だけの時代はどこへ行ったの？」,Yeah. Whatever happened to just five days a week?  
HF_280_So_often_o.wav,この番組では、私たちは毎週のように登場しては、テクノロジーが生み出している課題や、私たちが心配していることについてお話ししています。でも、感謝祭の回を迎えたとき、ケビン、私たちは「今日はただ祝う日にしよう」と話し合ったんですよね,"So often on this show, we come to you week after week, and we tell you about the challenges that technology is creating, the things that we’re worried about, but when it came time for our Thanksgiving episode, Kevin, you and I said to each other, maybe we could just celebrate today.  "
HF_281_I_am_going.wav,ハードフォークでもパクろう,I am going to rip this off at “Hard Fork.”  
HF_282_It_means_t.wav,つまり、それは景観の中で確固たる位置を築いたものであり、私たちが行ったように、過去数千年の地球上の技術を総括するリストを作成するならば、これがそのリストに含まれるべきものである。,"It means that it has earned a place in the landscape as something where if you are putting together a list, as we did, of the technologies that really sum up the past few thousand years on Earth, this belongs on that list.  "
HF_283_We_are_goi.wav,私たちはこれを素早く終わらせるつもりです。感謝祭の週末で予定があることは承知しています。ですので、慎重かつ迅速に進めていきます。,We are going to try to get through these quickly. We know you have places to be on Thanksgiving weekend. So we’re going to do this very judiciously and expeditiously.  
HF_284_And_many_.wav,多くの人々が広大な水域を泳いで渡ろうとして命を落としました。 そして彼らは気づきました。「待てよ、船を作って水を渡ればいいんじゃないか」と。,"And many people died trying to swim across large bodies of water. And then they figured out, wait a minute, we could make a craft to carry us across the water.  
"
HF_286_Some_peopl.wav,一部の人々は、彼らが今後数年で復活する準備をしているかもしれないと考えています。,Some people think that they might be primed for a comeback in the coming years.  
HF_287_And_it_may.wav,また、スピニング・ジェニーの影響でイギリスの布の価格が下がり、安価な輸入品がアメリカ市場にあふれたことで、アメリカの商人たちを激怒させ、アメリカ独立戦争の一因となった可能性もある。,"And it may have also contributed to the American Revolutionary War because the spinning jenny caused the price of British cloth to fall, which flooded the US market with cheap imports and made American merchants very mad. "
HF_288_6_second_l.wav,現在も続く短尺動画時代の幕開けとなった6秒間のループクリップ。,6 second looping clips that set the stage for the short-form video era that we still live in to this very day.  
HF_289_Because_th.wav,このせいで私は生地まみれよ。でもお金の話じゃなくて、クッキーやケーキ、パイを焼くための生地なの。聞いてちょうだい。,"Because this thing has me rolling in dough and not the money kind. It’s the kind that I’m using to bake cookies, cakes, pies. And let me tell you something.  "
HF_290_This_enabl.wav,これによって多くの革新が生まれ、私たちは今でも人々がそれを基に構築し続けているのを目にしています。,This enabled so much innovation that we continue to see people build on to this very day.  
HF_291_Can_you_im.wav,昔はタイプライターで文字を打つだけで、すべての文字が同じ見た目だったなんて想像できる？そこにフォントが登場したんだよ、,"Can you imagine there was a time when you would be just typing on your typewriter, and all the letters just looked one way? Along came fonts."
HF_292_It_kicked_.wav,それは電子タバコやベイプの革命を引き起こし、多くの予期せぬ結果をもたらし、一世代全体をニコチンに依存させた。しかし、一方で一部の人々がタバコを吸うのを防いだ可能性もあり、タバコの使用率は低下している。,"It kicked off the e-cigarette or vaping revolution, which has had many unintended consequences and has hooked an entire generation on nicotine, but has also probably saved some people from smoking tobacco, and tobacco use has been falling.  "
HF_293_screws__se.wav,ネジは本当に重要です。なぜなら、標準化されることで、突然、部品の互換性が生まれたからです。,"screws, seriously, are important, because once they became standardized, all of a sudden, you could have interchangeable parts.  "
HF_294_Every_day_.wav,毎日、次から次へと届く荷物。多くの人にとって—そしてパンデミックがそれを大いに示したように—Amazon Primeは生活を楽にしてくれる。,"Every day, package after package. I think, for many of us — and did the pandemic illustrate this in a big way — Amazon Prime just makes life easier for people."
HF_295_I_would_pu.wav,これはMicrosoft Excelのカテゴリに入ると思う。極めて退屈だが、これなしでは世界が機能しなくなる技術だ。,"I would put this in the category of Microsoft Excel, extremely boring technology without which the world would cease to function.  "
HF_296_We_would_a.wav,もしGPSがなければ、私たちは皆同時に迷ってしまうでしょう。,We would all be lost simultaneously if it weren’t for GPS.  
HF_297_For_more_o.wav,それについてもっと知りたいなら、聖書を読んでください。,"For more on that, you can read the Bible.  "
HF_298_they_do_de.wav,この国の電気自動車革命を促進した功績があることは確かだ。,they do deserve credit for catalyzing the electric car revolution in this country.  
HF_299_And_if_we_.wav,もし過去に戻って火薬をなくし、剣を主体とした戦闘の世界に移行できるなら、私は賛成する。,"And if we could go back in time and get rid of the gunpowder and transition to a more swords-based combat universe, I’d be in favor of it.  "
HF_300_They_are_e.wav,視力が悪い人にとって、それは生活に欠かせないもの,They are essential to life if you are a person with bad vision.  
HF_301_Slack_prom.wav,Slackはメールを置き換えて私たちの生活をより良くすると約束しましたが、実際にはメールに加えてやることを増やしただけで、むしろ悪化しました。 ,"Slack promised that it would replace email and make our lives better, and instead, it just gave us something in addition to do to email, and it was worse. "
HF_302_And_that_c.wav,それが多くの摩擦を生み、時間とエネルギーを大量に消費しました。 ,And that caused a lot of friction and took a lot of time and energy. 
HF_303_Good_luck_.wav,これなしで人間の細胞を見るのは難しいでしょう。 ,Good luck seeing the human cell without one of these. 
HF_304_You_had_to.wav,おい、牛が欲しいんだけど、それってヤギ何匹分になるかな？ ,"You had to say, hey, I want a cow. About how many goats will that run me? "
HF_305_It_s_such_.wav,祖先のように家畜で支払われるのではなく、お金で支払われるのは本当に安心する。 ,It’s such a relief to be paid in money and not in livestock the way our ancestors were. 
HF_306_Having_to_.wav,トップ8の友達を選ばな ,"Having to pick your top eight friends and then watching them all jockey for position in your life so that they could be on your profile page, all of the fights that that started. Some of the first influencers and creators became popular on Myspace. "
HF_307_Yes__And_t.wav,はい。そして私にとって、AlphaFoldは「AIはただの誇大広告だ」と言われたときに持ち出す例です。私はこう言います、「それならAlphaFoldを直視すべきだ。すでに成し遂げたこと、これから成し遂げようとしていることを考えれば、それがいかに驚異的であるかが分かるはずだ」と。 ,"Yes. And to me, AlphaFold is the thing that I go to when people say, AI is all hype. I say, then you need to reckon with AlphaFold, the things that it has already done, the things that it is about to do, because I think that it’s incredible. "
HF_308_You_could_.wav,カセットテープに録音して、後にはCDにもできて、街を歩き回ることができた。まさにパーソナルテクノロジー革命の始まりだったと言えるだろう。 ,"You could put it on a cassette tape, later, a CD, walk around town, and the world was your oyster. It was really the start of the personal technology revolution, I would say. "
HF_309_Yeah__Alex.wav,そうだね。アレクサンダー・グラハム・ベルは電話で本当に大成功を収めた。電話は電報に取って代わり、現代の通信の基盤になった。そして、長く成功した人生を送ったけど、最終的にテキストメッセージに殺されたと言えるだろう。今では誰も電話をかけなくなった。本当に残念だよ。 ,"Yeah. Alexander Graham Bell really popped off with telephones. They became sort of the foundation of modern communication, replacing the telegraph. And I would say they had a long and successful life until they were murdered by text messages. No one calls anymore. It’s really a shame. "
HF_310_That_s_off.wav,それはメソポタミア人にとって侮辱的です。 ,That’s offensive to Mesopotamians. 
HF_311_Yes__I_wou.wav,はい。今ではほとんどの人がなくてはならないものになったと言えるでしょう。Wi-Fiがなかった時代を覚えています。パソコンを使うにはイーサネットケーブルを壁のポートに接続しなければなりませんでした。しかし、Wi-Fiはまったく新しい世界を開いたのです。 ,Yes. I would say it has crossed the chasm into things that most people today could not live without. I do remember a time before Wi-Fi. You had to plug in your computer to the wall using ethernet. But Wi-Fi sort of opened up an entirely new world. 
HF_312_Sounds_lik.wav,素晴らしい考えですね。そして、現在多くの課題に直面しているものの、ウェブが長く生き続けますように。 ,"Sounds like a great idea. And long may the web live, even though it’s under many challenges right now. "
HF_313_And_everyt.wav,そして、2017年以降にAIで重要なものとして構築されたものはすべて、トランスフォーマーアーキテクチャの上に構築されています。 ,And everything that has been built in AI of any importance since 2017 has been built on top of the transformer architecture. 
HF_314_I_would_sa.wav,純粋な時間の観点から言えば、YouTubeはおそらく他のどのウェブサイトや技術よりも世界中の人々の注意を集めているだろう。 ,"I would say on a pure hours spent basis, YouTube probably consumes more of the world’s attention than basically any other website or technology. "
HF_315_But_then_n.wav,しかし、誰も自分の動画をアップロードしたがらなかったため、彼らは誰でも好きな動画をアップロードできるように方向転換した。 ,"But then no one wanted to upload their videos, so they pivoted to letting anyone upload any videos they wanted. "
HF_316_And_obviou.wav,そして明らかに、テレビはこの10年ほど苦境に立たされてきました。リニア放送の概念は衰退しており、かつてのような人気を取り戻すことはないかもしれません。なぜなら、ストリーミング型のエンターテインメントがそれに取って代わったからです。 ,"And obviously, television has had a rough past decade or so. The idea of the linear television broadcast is in decline, and may never be as popular as it once was, because streaming entertainment has popped up to replace it. "
HF_317_The_thing_.wav,iPhoneというものは、ポケットに収まる長方形のガラスと機械の塊であり、それを使って世界中の情報を呼び出したり、誰とでも話したり、ビデオ通話で相手の顔を見たり、ゲームをしたり、楽しんだりすることができる。 ,"The thing about iPhone is that it is a piece of glass and machinery that is a rectangle that fits in your pocket, and you can use it to summon all of the world’s information, to talk to anyone, to see their face via a video call, to play a game, to entertain yourself. "
HF_318_There_are_.wav,世界には、私たちが考慮に値すると見なすべき技術がさらに増えていくでしょう。 ,There are going to be more technologies in the world that could be worthy of our consideration. 
HF_319_But_this_o.wav,しかし、これはそのこととはまったく関係がなかった、少なくともサミットの公式プログラムの中では。 ,"But this one was very much not about that, or at least not in the official portion of the summit program. "
HF_320_And_is_tha.wav,そして、それは最初の二つのサミットでAIの安全性の問題を完全に解決できたからですか？ ,"And is that because at the first two summits, they were able to solve the problem of AI safety once and for all? "
HF_321_But_these_.wav,しかし、これらは同じ考えに対する、よりヨーロッパ的な別のアプローチだった。 ,But these were other more European approaches to the same idea. 
HF_322_Yeah__I_me.wav,そうですね、私もこの点には関心があります。というのも、ここ数年のAIの進歩や向上している能力が、実際に労働者の変化につながっている兆候を私たちは皆、待ち望んでいると思うからです。 ,"Yeah, I mean, this is something that I’ve been interested in too, because I think we’ve all been waiting for signs that the AI gains of the past few years, the progress and the capabilities that are improving, are actually translating into changes for workers. "
HF_323_So_I_think.wav,これは重要なことだと思うので取り上げたいのですが、私はAIの安全性について書くのが好きな人間であり、それは人々が真剣に受け止めるべきものだと考えているからです。ただ、私にとってAIの安全性は、AIが引き起こすあらゆる混乱の代理のようなものであり、一般的に政治家や規制当局はそれに対してあまりにも注意を払っていないと思います。 ,"So I think this is important to bring up, because while I am a person who likes to write about AI safety, because I think that it is something that people should take seriously, for me, AI safety is kind of a proxy for just all of the disruptions that AI is going to cause in general, which I think that, generally, politicians and regulators pay too little attention to. "
HF_324_Just_going.wav,ゴールまでひたすら突き進むことになりそうだ。というのも、実は彼らの目の前で大きな政治的問題がくすぶっているかもしれないからだ。 ,"Just going to be go, go, go to the finish line, because, in truth, there might be actually a huge political problem that is bubbling up under their nose. "
HF_325_Let_me_thr.wav,もう一つ統計データをお伝えします。 ,Let me throw one more statistic at you. 
HF_326_Yeah__this.wav,うん、これはすごく複雑だね。おそらく今後のエピソードで取り上げることになると思う。OpenAIの再編やその課題について話すのは、今回が最後ではないだろう。でも要するに、イーロン・マスクは自分抜きでパリでAIサミットが開かれるのが気に入らず、どうにかして会話に割り込む方法を見つけた、ということだ。 ,"Yeah, this is all very complicated. We’ll get into it probably in a future episode. I imagine that this is not the last time we’ll talk about this OpenAI restructuring and some of the challenges there. But suffice to say, Elon Musk did not like the idea of an AI summit happening in Paris without him, and so he figured out a way to insert himself into the conversation. "
HF_327_I_would_sa.wav,この声明を見たほとんどの人が何らかの点で不十分だと考えたと思います。 ,I would say that most of the people who looked at this statement thought it was lacking in one way or another. 
HF_328_Yeah__well.wav,ええ、まあ、誰にも何の責任も負わせない完全に無害な声明を出すサミットのアイデアは素晴らしいですね、それでもなお世界の超大国には締結するには制約が強すぎると見なされるのですが。 ,"Yeah, well, love the idea of a summit that produces a completely anodyne statement that commits nobody to anything that is still considered too restrictive for global superpowers to sign. "
HF_329_There_was_.wav,ダンスフロアがあったが、とてもまばらだった。 ,"There was a dance floor, but it was very sparsely populated. "
HF_330_It_was_ess.wav,基本的に、それはトランプ政権が、ドナルド・トランプが在任中の4年間にAIが加速する可能性について、どう対処すべきかを模索していたということです。 ,It was essentially the Trump administration trying to figure out what to do about AI and the potential that AI is going to accelerate during the four years that Donald Trump is in office. 
HF_331_What_they_.wav,彼らが実際に求めているのは、「放っておいてくれ、自分たちでやるから」ということだ。そして、この研究所たちは、政府が積極的に協力してくれることよりも、その関与がもたらす面倒のほうが大きいと判断したのではないかと思えてくる。 ,"What they’re asking for instead is basically, leave us alone and let us cook. And it really makes me think that these labs have decided that it would be more trouble to have the government in their corner actively helping them than it would help. "
HF_332_There_migh.wav,最初の20問を解くこと、あるいはウェブサイトで最初の10時間を過ごすことには、多少の有用性があったかもしれない。 ,"There might have been utility in maybe solving the first 20 questions, maybe like the first 10 hours on the website might have had some utility. "
HF_333_It_s_a_des.wav,それはデスクトップアプリケーションで、すべての他のアプリケーションの上に重ねて表示されます。 ,It’s a desktop application that sits. It overlays on top of all of your other applications. 
HF_334_And_it_s_c.wav,そして画面共有には完全に映りません。 ,And it’s completely invisible to screen-share. 
HF_335_So_let_me_.wav,実際にこれがどう機能するのかを把握させてください。 ,So let me get a sense of how this actually works in practice. 
HF_336_Not_at_all.wav,LeetCodeの面接は、「ニューヨーク・タイムズ」のポッドキャスターとしての実力を測るのに、何回ジャンピングジャックができるかを基準にするのと同じくらい関係ないと思います。 ,"Not at all. I think LeetCode interviews are about as correlative as how many jumping jacks can you do, being the benchmark for how good of a “New York Times” podcaster you are. "
HF_337_Are_we_jus.wav,それで思うんですが、ソフトウェアエンジニアと「ヴァイブコーダー」の境界線が曖昧になりつつある転換点に、私たちは差しかかっているのでしょうか？ ,Are we just at an inflection point where the line between software engineer and vibe coder is dissolving? 
HF_338_It_s_marke.wav,ここは明らかに涼しい――気温的にも雰囲気的にも。,"It’s markedly cooler in here, both in the temperature and vibe sense of the word.  "
HF_339_If_you_wan.wav,そっちにしばらくいたいなら、私たちはかまわないよ。,"If you want to stay over there for a while, fine by us."
HF_340_It_all_jus.wav,ただただ通り過ぎていくだけで、あまり気に留めない。,"It all just washes over me, and I don’t pay that much attention to it. "
HF_341_They_spend.wav,彼らは全国にネットワークを構築するために何十億ドルも費やすが、最終的には使われない設備を抱えることになる。,"They spend billions of dollars to build networks all over the country, but they wind up with this unused capacity.  "
HF_342_My_guess_i.wav,月に80ドル以上はかかると思うけど、その代わり混雑している時間帯でも携帯ネットワークを使えるはずだよ。,"My guess is you’re going to be spending, I don’t know $80-plus a month on your service, but you’re going to get to use your cell network during all the busy times.  "
HF_343_It_speaks_.wav,公職を私的な利益のために公然と利用しているように見える大統領がいるという、まったく奇妙な状況を物語っている。,It speaks to the utter strangeness of having a president who seems to be openly using public office for private gain.  
HF_344_You_want_t.wav,トランプ政権に取り入ろうとしているのは、政府に対して膨大なビジネス案件を抱えており、今もなおトランプ氏およびその家族との関係構築を進めているからだ。,"You want to curry favor with the Trump administration because you have a huge amount of business before the government, and you’re still working to make inroads with Trump and his family.  "
HF_345_I_think_it.wav,これは、最も忠実な支持者に報いるふりをして、実際にはあまり価値のないものを売りつけるという手法の実験だと思う。,I think it is just a experiment in how you can pretend like you are rewarding your most loyal followers by really selling them something that’s not very valuable.  
HF_346_I_get_that.wav,この「急進的な豊かさの未来」が、いずれどこかの時点で実現するかもしれないというのは分かる。, I get that this future of radical abundance may be possible somewhere down the line.  
HF_347_I_think_if.wav,もし今後5年以内に現在の仕事の20%を自動化するという非常に野心的な目標を達成できたとしたら、それだけでも従来の見方では途方もなく価値のあることだと思います。,"I think if we could get very ambitious of automating, like, 20 percent of current jobs within the next five years, that would be insanely valuable from just a conventional perspective.  "
HF_348_I_want_to_.wav,要点をもう一度聞かせてください。あなたたちがやっていること ― つまり仕事の自動化 ― が倫理的であるという主張をしてください。,I want to ask you for an abridged version of that case. Make the case that what you are doing — trying to automate jobs — is ethical.  
HF_349_You_and_I_.wav,君と僕は「公開された『M3GAN』映画はすべて劇場で観る」という約束をしたんだ。そして今週、その約束を果たしたよ。,"You and I made a pact, which is, we will see every “M3GAN” movie released in theaters. And this week, we honored that pact.  "
HF_350_Hard_Fork.wav,「ハードフォーク・ライブ」は無事終了だね。,“Hard Fork Live” is in the books. How are you feeling?
HF_351_They_ve_se.wav,彼らは自分の役目を果たした。,They’ve served their purpose.  
HF_352_And_as_I_d.wav,危機のときにいつもそうするように、AIに頼りました。,"And as I do when I’m in times of crisis, I turn to AI."
HF_353_As_everybo.wav,誰もが知っているように、今夜のゲストたちは、本来なら飛行機で呼ばなければならないような人たちだ。,"As everybody knows, I mean, the guests that you have tonight, you’d have to fly them in.  "
HF_354_a_Gen_Z_cl.wav,Z世代のイキリ目立ちたがり,a Gen Z clout chaser  
HF_355_I_resisted.wav,休暇中に君にメッセージしたい衝動を抑えたんだけど、やっぱりこの話は直接したくてさ。この会社でたった2週間の間に起きるイカれた出来事の数、ほんとに信じられないレベルだよ。,"I resisted the impulse to text you about it during vacation, because I wanted to have the conversation live. The number of crazy things that happen at this company over a two-week period are truly staggering."
HF_356_Not_only_d.wav,もしリンダ・ヤッカリーノの在任期間が何かで記憶されるとしたら、ケヴィン、それはこれだと思うよ。彼女とXは、Xで広告を出さなかった広告主の団体を訴えたんだ。,"Not only did it not happen, but if Linda Yaccarino tenure will be remembered for anything, Kevin, I think it is this. She and X sued a group of advertisers for not advertising on X."
HF_357_Is_it_just.wav,結局のところ、名目上誰がCEOだろうと、実質的にはイーロン・マスクがXのCEOってことなんじゃない？," Is it just like Elon Musk is the de facto CEO of X, no matter who is in that nominal position?"
HF_358_Some_exams.wav,たとえば「Humanity’s Last Exam」みたいな試験ですね。これは、モデルの知能を幅広い分野にわたって測ろうとするタイプの試験です。,"Some exams like Humanity’s Last Exam, which is one of these exams that tries to capture a model’s intelligence across a wide range of subjects. "
HF_359_They_say_.wav,彼らは、Grok 4が複雑な推論において比類ない能力を示しているって言ってるね。ケイシー、君はGrok 4をどう見た？,"They say it demonstrates unparalleled capabilities in complex reasoning. Casey, what did you
 make of Grok 4?"
HF_361_What_they_.wav,彼らの評価では、このモデルは「まあまあから良いくらい」の出来ってところみたいだね。悪くはない。,What they say is that this model lands somewhere in the neighborhood of fine to good. It is not bad
HF_362_You_can_al.wav,"実際、挙動は一貫してないんだよね。Grokに普通にリベラル寄りのことを言わせることもできるし、常に極端に右寄りに調整されてるってわけでもない。







ChatGPT に質問する",You can also get Grok to say a lot of mainstream liberal things. It isn’t as if this thing has been tuned to be maximally right-wing in every case.
HF_363_We_know_t.wav,Grokが「過激であれ」「ポリコレに従うな」と指示されてるのは確かだよね。これって、イーロン・マスクがずっと嫌ってることの典型で、彼はAIに“ポリティカリー・コレクト”であってほしくないんだ。だから他にも、たとえばここ数週間で、Grokがポーランドの首相ドナルド・トゥスクを「くそ裏切り者」とか「赤毛の売女」って呼んでた例も出てきてる。,"We know that it has been told to be edgy and to not be politically correct. These are like two of Elon Musk’s
 big bugbears, is he never wants these things to be, quote, “politically correct.” And so you get other cases, Kevin, for example, when over the past couple of weeks, Grok was found to have referred to the Polish prime minister, Donald Tusk, as a, quote, “effing traitor” and a “ginger whore.”

"
HF_366_You_did_an.wav,僕がGrokの「ポーランドの首相を赤毛の売女と呼んだ」って引用したとき、君が真顔を保ってたの、正直すごかったよ。,You did an admirable job keeping a straight face when I quoted Grok calling the prime minister of Poland a ginger whore.
HF_367_I_m_just.wav,単純に技術的なレベルで、こういうことがどうして起きるのか純粋に気になるんだよね。きっと彼らもあとで原因調査はするだろうし。," I’m just curious, on a basic technical level how something like this happens, because I’m sure they
 are going to do some postmortems."
HF_369_I_can_im.wav,もっと嘲笑や皮肉、注目を集めずに済むやり方もあったんじゃないかなって想像はできるよ。," I can imagine a version of this that does not attract so much
 ridicule and mockery and attention. "
HF_371_I_think_i.wav,ある意味では、こういうAIシステムの整合性の欠如を、まだ致命的な結果が伴わない段階で経験できるのは、僕たちにとって良いことかもしれないよね。もっと深刻な整合性の欠如が起こる前に。,"I think in some ways, it may be kind of good for us to experience these alignment failures of these AI systems in ways that don’t have catastrophic outcomes attached to them, before we
 start getting into the really serious alignment failures later on."
HF_373_I_was_jus.wav,正直、「えっ、マジで？」ってなったよ。こんなものが、大衆向けとして売り出されてる、そこそこメジャーなAIアプリに入ってるなんて、信じられなかった。,"I was just like, oh, my god. I cannot believe this is in a mainstream-ish AI app that is being
 marketed as a mass product."
HF_375_It_just_g.wav,それって結局、こういう企業がほとんど何の制御もなしに、いかに猛スピードで突っ走ってるかを物語ってるよね。,"It just goes to show you how quickly these companies are moving without almost
 any guardrails whatsoever."
HF_377_I_wanted_t.wav,他のもっと責任あるチャットボットならブロックするような場面で、こいつがどう反応するのか試してみたくなったんだよね。,I wanted to see what it would do in various scenarios that I think other more responsible chatbots would ban.
HF_378_I_do_thin.wav,こういうボットと人が関係を築くようになったときの長期的な影響については、もっと理解を深める必要があると思うんだよね。だってさ、僕はゲイだし、アニメ風の女の子チャットボットの好意に一番なびかないタイプの人間だよ？,"I do think we need to understand more about what the long-term ramifications are of people developing
 relationships with bots like these, because I mean, look, I’m a gay guy. Nobody is going to be less receptive to the advances of an anime girl chatbot than I am. "
HF_380_if_we_only.wav,この会社の中でもトップ層の数人だけを引き抜けば、結果としてかなりのコストを抑えられるかもしれない。,"if we only get the top handful of people at this company, we can probably save ourselves a lot of money along the way."
HF_381_What_I_m_.wav,自分より何倍も少ない給料をもらっている同僚たちと肩を並べて座っている人たちが突然入ってきたら、会社の文化がどう変わるのか、それはよくわからない。,"What I’m less sure about is how it changes the culture of a company if you suddenly have
 people who are just sitting alongside colleagues who are making many multiples less than they do. "
HF_383_This_echo.wav,これは、MetaのAI部門の文化についてこれまでの取材で聞いてきた声とかなり重なる内容だよね。士気は低くて、みんな燃え尽きてるって。,"This echoes a lot of sentiment that we have heard in reporting about the culture in Meta’s AI org, which is that
 morale is low, people are burned out. "
